configuration,run,population_size,generations,mutation_probability,mutation_scale,elitism,selection_percent,seed,random_seed,fitness_budget,ga_best_y,ga_x1,ga_x2,ga_x3,ga_x4,ga_x5,ga_x6,ga_x7,random_best_y,random_x1,random_x2,random_x3,random_x4,random_x5,random_x6,random_x7,ga_history
generations_100,11,100,100,5,0.5,10,70,111,10111,10100,-274.13727852925314,-2.924341719891224,-2.9263715273301982,-2.914062601223397,-2.908798830850373,-2.89850174172206,-2.909953526009882,-2.8853227142536646,-235.23206154139748,-2.9622270128641324,-3.1622693132907798,-3.014530221177573,-3.0620272729467715,-2.6573524104841315,-1.9064853801715866,1.7291006656851025,-178.65060161169092|-182.13634206291636|-199.7745619506179|-211.09899949391186|-215.80558241346978|-215.80558241346978|-215.80558241346978|-223.98514910623047|-228.74966910838893|-240.85134381948134|-241.94941991682984|-243.0471673544366|-249.0042703072109|-249.0042703072109|-263.117354318625|-263.117354318625|-263.117354318625|-263.117354318625|-264.29095786466655|-268.4241832314184|-268.4241832314184|-268.6652095697084|-268.6652095697084|-268.6652095697084|-270.5376892945295|-270.5376892945295|-271.04859315510964|-271.04859315510964|-271.04859315510964|-271.1337112995821|-271.85746477341326|-271.85746477341326|-272.0351295474872|-272.0351295474872|-272.09524178546604|-272.136235424841|-272.136235424841|-272.661339537116|-272.892797473176|-272.892797473176|-272.892797473176|-272.892797473176|-272.892797473176|-272.8958800618396|-272.9322729657402|-273.2560469958071|-273.2560469958071|-273.2560469958071|-273.33126225824947|-273.5716612617964|-273.5716612617964|-273.5716612617964|-273.5716612617964|-273.5716612617964|-273.5716612617964|-273.65344855776704|-273.65344855776704|-273.9503737629135|-273.9503737629135|-273.9503737629135|-273.9503737629135|-273.9503737629135|-273.95784985293665|-273.95784985293665|-273.95784985293665|-273.95784985293665|-273.95784985293665|-273.95784985293665|-274.00311492261795|-274.00311492261795|-274.00311492261795|-274.00311492261795|-274.00311492261795|-274.00596859453367|-274.01709150210786|-274.01908913887195|-274.01908913887195|-274.0799643470032|-274.0799643470032|-274.0799643470032|-274.0799643470032|-274.0799643470032|-274.0799643470032|-274.10056098136465|-274.10056098136465|-274.10056098136465|-274.10056098136465|-274.10341465328037|-274.10341465328037|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.1057778130882|-274.13727852925314
generations_100,12,100,100,5,0.5,10,70,112,10112,10100,-274.06621170383255,-2.8381799070734024,-2.9199053666731567,-2.8970707459564524,-2.8814678466958035,-2.887716583678851,-2.9004837734258686,-2.884077416069141,-232.8112728777293,-2.592277067002521,-3.4452844920223455,-2.06740692561997,2.712138378132858,-3.251727679459455,-3.2028812847160926,-2.2002441756225255,-185.50899122256632|-185.50899122256632|-185.50899122256632|-185.50899122256632|-209.48143193176065|-209.48143193176065|-209.48143193176065|-220.5511200410227|-222.3490712373752|-222.3490712373752|-222.3490712373752|-228.92706109288437|-238.40387032749192|-245.76471040112784|-245.76471040112784|-256.92104455704504|-256.92104455704504|-256.92104455704504|-267.0959097760662|-267.0959097760662|-267.0959097760662|-270.52093319504854|-270.8141258708071|-270.8141258708071|-270.8141258708071|-270.966724917019|-271.1233263559727|-271.1233263559727|-271.1233263559727|-271.1233263559727|-271.5691180779432|-271.5691180779432|-272.28904147853996|-272.83345214087814|-272.83345214087814|-272.83345214087814|-272.83345214087814|-273.306130321666|-273.306130321666|-273.306130321666|-273.306130321666|-273.4255413685293|-273.4255413685293|-273.4255413685293|-273.4255413685293|-273.4255413685293|-273.4255413685293|-273.5436576248362|-273.5436576248362|-273.5436576248362|-273.5941864397477|-273.5941864397477|-273.5941864397477|-273.7379836590088|-273.7379836590088|-273.7379836590088|-273.8520362878768|-273.8520362878768|-273.8520362878768|-273.8520362878768|-273.8520362878768|-273.8520362878768|-273.8520362878768|-273.8520362878768|-273.8520362878768|-273.8520362878768|-273.89205716449914|-273.89205716449914|-273.89205716449914|-273.95041696457025|-273.95041696457025|-273.95041696457025|-273.95041696457025|-273.95041696457025|-273.95041696457025|-273.95041696457025|-273.99555169241086|-273.99555169241086|-273.99555169241086|-273.99555169241086|-273.99555169241086|-273.99555169241086|-273.99936929750953|-273.99936929750953|-273.99936929750953|-273.99936929750953|-273.99936929750953|-274.02213475490464|-274.02213475490464|-274.02213475490464|-274.02213475490464|-274.02213475490464|-274.02213475490464|-274.02213475490464|-274.06206342819405|-274.06206342819405|-274.06206342819405|-274.06206342819405|-274.06621170383255|-274.06621170383255|-274.06621170383255
generations_100,13,100,100,5,0.5,10,70,113,10113,10100,-274.1354224214719,-2.897088320060816,-2.8775624020330377,-2.8882293482141965,-2.921692024761432,-2.9209668760360574,-2.908348942851714,-2.902957395522356,-215.30595729839038,-3.1913300106830214,-3.5653592347982546,-2.43644237351757,-2.4939885973443374,-2.3911826198626054,2.9945378467249606,1.7794070319155555,-184.8545865077731|-184.8545865077731|-188.05407326840202|-216.73101928866024|-216.73101928866024|-216.73101928866024|-216.73101928866024|-230.58623843071922|-230.58623843071922|-245.95400631913603|-246.03918784231908|-246.03918784231908|-247.7877031020115|-252.37699751389056|-257.8587818631806|-258.8092109805529|-266.8368996873101|-266.8368996873101|-267.19800879843444|-270.40492337256313|-272.54585698637027|-272.54585698637027|-272.54585698637027|-272.6274503680333|-272.6274503680333|-272.65031269111245|-272.69224977073213|-272.69224977073213|-272.69224977073213|-272.79545594048477|-272.79545594048477|-273.64020717418464|-273.64020717418464|-273.7239058846355|-273.8463733326688|-273.8463733326688|-273.8463733326688|-273.861474309578|-273.9328035245102|-273.9328035245102|-273.9328035245102|-273.9328035245102|-273.9328035245102|-274.0543089651869|-274.0543089651869|-274.0543089651869|-274.0543089651869|-274.0543089651869|-274.0543089651869|-274.0695733631973|-274.0695733631973|-274.0695733631973|-274.0695733631973|-274.0695733631973|-274.071133276993|-274.071133276993|-274.071133276993|-274.071133276993|-274.071133276993|-274.071133276993|-274.1188448699182|-274.1188448699182|-274.1188448699182|-274.1188448699182|-274.1188448699182|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.1212964905781|-274.12242640482395|-274.1260869488335|-274.1260869488335|-274.1260869488335|-274.1260869488335|-274.1260869488335|-274.1260869488335|-274.12721686307935|-274.1332154872583|-274.1332154872583|-274.1332154872583|-274.1332154872583|-274.1332154872583|-274.1334891475857|-274.1334891475857|-274.1334891475857|-274.1334891475857|-274.13434540150416|-274.13434540150416|-274.1354224214719|-274.1354224214719|-274.1354224214719|-274.1354224214719|-274.1354224214719
generations_100,14,100,100,5,0.5,10,70,114,10114,10100,-260.0047360430617,-2.911956630630315,-2.882620640694493,2.748110211854358,-2.906501123089516,-2.911264661919298,-2.9044371613635596,-2.929474646523715,-233.82782319439568,-3.2756025827643054,-2.487253907918351,-2.230746103973228,-3.2531195370948884,-3.25387625662634,1.7230025490418512,-2.909518656880862,-179.5285921604804|-179.5285921604804|-179.5285921604804|-182.66193419754694|-209.7900497393441|-209.7900497393441|-209.7900497393441|-210.1327216758603|-216.44149269253296|-220.58799058257364|-231.65195045825612|-231.65195045825612|-245.5511086002022|-247.8392537591996|-247.8392537591996|-249.31240413810318|-249.31240413810318|-251.33769982503844|-255.24291264144526|-255.24291264144526|-255.24291264144526|-255.24291264144526|-256.38436904340864|-257.73861150226406|-257.73861150226406|-257.73861150226406|-257.73861150226406|-257.73861150226406|-257.799985341864|-258.1729944569143|-258.1729944569143|-258.1729944569143|-258.7126258956705|-258.87675325738763|-258.87675325738763|-258.87675325738763|-258.87675325738763|-259.46233335198997|-259.46233335198997|-259.46233335198997|-259.46233335198997|-259.46233335198997|-259.46233335198997|-259.7259846721106|-259.7259846721106|-259.7259846721106|-259.73743384866134|-259.73743384866134|-259.73743384866134|-259.73743384866134|-259.79863117259987|-259.83708147291367|-259.83708147291367|-259.88874117800043|-259.88874117800043|-259.9284691813434|-259.9284691813434|-259.9318014079373|-259.93875684410773|-259.93875684410773|-259.93875684410773|-259.93875684410773|-259.94208907070157|-259.94208907070157|-259.94208907070157|-259.94208907070157|-259.94208907070157|-259.94208907070157|-259.98181707404456|-259.98181707404456|-259.98181707404456|-259.98181707404456|-259.98181707404456|-259.9986977693899|-259.9986977693899|-259.9986977693899|-259.9986977693899|-259.9986977693899|-259.9986977693899|-260.0007084853248|-260.0007084853248|-260.0007084853248|-260.0007084853248|-260.0007084853248|-260.0021539547795|-260.0021539547795|-260.0021539547795|-260.0021539547795|-260.0021539547795|-260.0021539547795|-260.0021539547795|-260.0021539547795|-260.0021539547795|-260.0021539547795|-260.0047360430617|-260.0047360430617|-260.0047360430617|-260.0047360430617|-260.0047360430617|-260.0047360430617|-260.0047360430617
generations_100,15,100,100,5,0.5,10,70,115,10115,10100,-274.1379264748665,-2.8969256607391713,-2.885633669152544,-2.904757538681763,-2.9208078152596952,-2.90260760457998,-2.9151634374382276,-2.8777518585764694,-239.8096131692643,-1.7762396392930633,-2.567716906131202,-2.7682918864243335,2.770428242454541,-3.183067249666375,-3.0969830921566475,-2.5887971103610354,-175.1475876360307|-188.4076433887329|-188.4076433887329|-188.41628065908444|-195.1664163652693|-203.24874154829638|-214.96163004856294|-223.852278008509|-223.852278008509|-225.22148666524322|-234.41524417792795|-235.21046541284608|-238.3455508948119|-239.15743145115766|-254.6412359621877|-257.35325178345096|-257.35325178345096|-257.35325178345096|-264.2916671881477|-265.2380092390361|-267.051605238029|-267.051605238029|-268.06242261900536|-268.26269689784255|-270.61465171424356|-270.61465171424356|-270.61465171424356|-270.61465171424356|-272.07458949765896|-272.07458949765896|-272.2666610652677|-272.47873099628407|-272.47873099628407|-272.5675995036439|-272.5675995036439|-272.5675995036439|-273.3265131432223|-273.3265131432223|-273.3265131432223|-273.3265131432223|-273.3265131432223|-273.71421370221924|-273.71421370221924|-273.71421370221924|-273.731822772046|-273.731822772046|-273.731822772046|-273.731822772046|-273.731822772046|-273.89695858413245|-273.89695858413245|-273.9210989161814|-273.9210989161814|-274.0298918298586|-274.0298918298586|-274.0481732295367|-274.0481732295367|-274.07287781360696|-274.07287781360696|-274.07287781360696|-274.07287781360696|-274.08538318476644|-274.08538318476644|-274.08538318476644|-274.08538318476644|-274.08538318476644|-274.092615278495|-274.1121174318557|-274.1121174318557|-274.1121174318557|-274.1121174318557|-274.119114214057|-274.119114214057|-274.119114214057|-274.119114214057|-274.119114214057|-274.119114214057|-274.119114214057|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13616510586303|-274.13751517444194|-274.13751517444194|-274.13751517444194|-274.13751517444194|-274.13751517444194|-274.1379264748665|-274.1379264748665|-274.1379264748665
generations_100,16,100,100,5,0.5,10,70,116,10116,10100,-274.15262568468756,-2.9030719350056526,-2.90766481202649,-2.9011876864698785,-2.9021714034967427,-2.913657934839018,-2.9234042469545414,-2.9126986750388273,-235.5559587302933,-2.869093547895959,-2.9291389857800887,-2.8767203205261724,-2.650166786916457,1.9316563863706415,-3.243686786019373,2.6784385475079677,-197.08920064126744|-197.08920064126744|-197.08920064126744|-236.2020140516075|-236.2020140516075|-236.2020140516075|-236.2020140516075|-241.36582881331404|-241.36582881331404|-255.57493716243025|-259.9579201588932|-263.84437297839554|-263.84437297839554|-269.07687668765124|-269.07687668765124|-269.07687668765124|-269.07687668765124|-271.23613298516784|-271.23613298516784|-271.8915563853715|-271.8915563853715|-271.8915563853715|-272.14068399868745|-272.9248941404597|-272.9248941404597|-273.4378085706404|-273.4378085706404|-273.4378085706404|-273.7690761775948|-273.77149460914086|-273.77149460914086|-273.77149460914086|-273.77149460914086|-273.8231283334229|-273.8231283334229|-273.8916652076774|-273.94571736350554|-273.9608559649746|-273.9608559649746|-273.9608559649746|-273.9608559649746|-273.9608559649746|-273.96398934079593|-274.04366005717134|-274.04366005717134|-274.04366005717134|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.11832648471346|-274.1292607040187|-274.1292607040187|-274.1292607040187|-274.1292607040187|-274.1292607040187|-274.1292607040187|-274.1292607040187|-274.1292607040187|-274.1292607040187|-274.13196317436973|-274.13196317436973|-274.13196317436973|-274.13418011372465|-274.13619213046576|-274.1422328670619|-274.1422328670619|-274.1422328670619|-274.1422328670619|-274.1422328670619|-274.1422328670619|-274.1422328670619|-274.1422328670619|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756|-274.15262568468756
generations_100,17,100,100,5,0.5,10,70,117,10117,10100,-259.9894460549156,-2.9045402047686406,-2.8969594452107943,-2.8943985465293234,-2.92592569385342,-2.936811184998212,-2.8841548193155373,2.7508776387941087,-235.26040958790804,-3.7230072448279805,-2.74389347909328,3.1616189866548225,-2.8716188455056537,-3.264038235781098,-2.922641542016018,-2.3877351972113345,-177.24859898109594|-177.24859898109594|-190.65976101132935|-190.65976101132935|-231.61048356280853|-231.61048356280853|-235.37620586461372|-241.73792949023712|-241.73792949023712|-241.73792949023712|-243.74299432210663|-244.15717421921244|-244.15717421921244|-246.33572269884505|-249.46377102522123|-255.068336013448|-255.69999222096286|-256.15753971199445|-256.15753971199445|-256.15753971199445|-256.2426748675699|-257.8760423944648|-257.8760423944648|-258.4187250410718|-258.4187250410718|-258.4187250410718|-258.4187250410718|-258.4187250410718|-258.8276241983483|-258.8276241983483|-258.9186419494229|-259.21754003182104|-259.21754003182104|-259.21754003182104|-259.5614633446726|-259.5614633446726|-259.5614633446726|-259.5614633446726|-259.5614633446726|-259.5614633446726|-259.5614633446726|-259.68338807020433|-259.68338807020433|-259.68338807020433|-259.68338807020433|-259.68338807020433|-259.8315054299969|-259.8315054299969|-259.8315054299969|-259.8583927391327|-259.8583927391327|-259.8633425703289|-259.8633425703289|-259.8633425703289|-259.8633425703289|-259.89020022709474|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.9043957318198|-259.93112894269063|-259.93112894269063|-259.93112894269063|-259.9338968651131|-259.9338968651131|-259.94027502687845|-259.94027502687845|-259.94027502687845|-259.9535667598569|-259.9535667598569|-259.9697761601718|-259.9697761601718|-259.9697761601718|-259.9697761601718|-259.9697761601718|-259.9697761601718|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156|-259.9894460549156
generations_100,18,100,100,5,0.5,10,70,118,10118,10100,-274.127134924278,-2.910305429326916,-2.891917886018169,-2.904397218084153,-2.9118053222022175,-2.9352534393631915,-2.9168281558957774,-2.928711633505884,-236.46323752881253,-1.7259147277115505,2.981593113363946,-3.0449036810722516,-3.083201554547631,-2.2381977368359705,-2.820038990655951,-2.8218480246707256,-182.38327608215334|-182.38327608215334|-182.38327608215334|-182.38327608215334|-211.35442691003252|-211.35442691003252|-213.3247463833026|-231.76775192673625|-231.76775192673625|-231.76775192673625|-236.48177891923677|-246.40671031727325|-246.40671031727325|-246.40671031727325|-246.40671031727325|-249.4855186963034|-253.1181395935178|-258.1270408723344|-258.1270408723344|-261.4816162661226|-261.4816162661226|-263.0957732165639|-263.0957732165639|-263.2131673733646|-265.7817146324826|-265.7817146324826|-269.89124242503124|-270.3707899424237|-270.3707899424237|-270.3707899424237|-270.4883897903552|-271.15456386092256|-271.15456386092256|-271.15456386092256|-271.5434539912622|-271.5434539912622|-272.21208141264367|-272.70683415191246|-272.7213131762181|-272.7213131762181|-272.7213131762181|-273.0284573554092|-273.0284573554092|-273.0284573554092|-273.0284573554092|-273.0284573554092|-273.0284573554092|-273.7101525209305|-273.7101525209305|-273.7101525209305|-273.7596820356976|-273.7596820356976|-273.7741610600032|-273.7741610600032|-273.7741610600032|-273.7881175551|-273.8294747441074|-273.96235079286714|-273.96235079286714|-273.96235079286714|-273.96235079286714|-274.00163398986143|-274.00163398986143|-274.00163398986143|-274.00163398986143|-274.0084204306423|-274.0084204306423|-274.0084204306423|-274.0300695092638|-274.0300695092638|-274.0300695092638|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0477036276365|-274.0849690648173|-274.0849690648173|-274.0849690648173|-274.0849690648173|-274.0849690648173|-274.0849690648173|-274.0849690648173|-274.0849690648173|-274.0849690648173|-274.10534486723145|-274.10534486723145|-274.10534486723145|-274.10534486723145|-274.10534486723145|-274.1073206026981|-274.127134924278|-274.127134924278|-274.127134924278
generations_100,19,100,100,5,0.5,10,70,119,10119,10100,-274.14771042938753,-2.9116817827473143,-2.920834508694871,-2.9120157774568938,-2.8979747231329926,-2.912735079845385,-2.8939320587418096,-2.887806807884823,-231.50654256582976,-2.44541153570775,-2.424569308549743,-3.1686956656030487,-3.0600567785043498,3.202563858103435,-2.4959773498604134,2.8233570586426895,-188.68264485593804|-188.68264485593804|-193.50638668337496|-217.4825619373965|-220.31526142508793|-239.03451981262467|-239.03451981262467|-247.1331590327829|-247.1331590327829|-248.48312477819252|-249.15684740240545|-254.1240044350464|-254.9519984419699|-256.1476928046689|-259.977886791938|-262.89344565476597|-263.00137609674664|-263.00137609674664|-264.31052289286816|-267.7795494564707|-267.7795494564707|-267.7795494564707|-268.75613230095996|-270.1765282412462|-270.1765282412462|-270.1765282412462|-272.1398633297788|-272.1474969604892|-272.1474969604892|-272.1474969604892|-272.35284529167603|-272.35284529167603|-272.35284529167603|-272.91982374802717|-272.91982374802717|-272.91982374802717|-272.91982374802717|-273.1214755428445|-273.1214755428445|-273.3914231359345|-273.3914231359345|-273.53745069198584|-273.53745069198584|-273.5870693041625|-273.59013417624453|-273.8376699579813|-273.8376699579813|-273.8376699579813|-273.8376699579813|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.02606370133003|-274.0303164345787|-274.0580586650393|-274.0580586650393|-274.07989945554976|-274.07989945554976|-274.07989945554976|-274.0841521887985|-274.11625911951455|-274.11625911951455|-274.11625911951455|-274.12051185276323|-274.14235264327374|-274.14235264327374|-274.14235264327374|-274.14235264327374|-274.14235264327374|-274.14235264327374|-274.14235264327374|-274.14235264327374|-274.14235264327374|-274.14571626776734|-274.14571626776734|-274.14571626776734|-274.14571626776734|-274.14571626776734|-274.14571626776734|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753|-274.14771042938753
generations_100,20,100,100,5,0.5,10,70,120,10120,10100,-274.1372663907639,-2.921813718218223,-2.901983441193992,-2.891692046885196,-2.9150256809437494,-2.9329315617879037,-2.90694017922946,-2.9020379271096552,-228.811422201307,-2.950550954747083,-3.363013348080842,-3.3037168853701706,2.2134844648011844,-2.8093210397264343,3.3085819084813917,-3.0670861344696854,-155.75181778820064|-155.80679218365813|-188.61240460441215|-188.61240460441215|-196.51333424332694|-208.48424740792746|-208.95437203041678|-208.95437203041678|-223.29587903530603|-223.59273968519656|-233.17313163333245|-233.17313163333245|-233.23601845052096|-233.23601845052096|-242.12738665882648|-255.96496867197325|-259.2829057648805|-259.39877503356377|-261.0102210068103|-264.48878819904235|-266.3634485817286|-268.0206454183816|-268.0206454183816|-268.46954281647487|-269.0246744681808|-269.0246744681808|-270.2479468676235|-270.5111590779756|-270.5111590779756|-270.5111590779756|-271.74943452700217|-272.1033749320595|-272.15461010735646|-272.1564411664506|-272.6065441540442|-272.6065441540442|-272.6065441540442|-272.64951045847454|-272.7997438669103|-272.85357150278685|-272.85357150278685|-273.5172214126965|-273.5172214126965|-273.6581143488054|-273.6581143488054|-273.6581143488054|-273.6581143488054|-273.7514815090069|-273.7514815090069|-273.7514815090069|-273.7514815090069|-273.873902036284|-273.873902036284|-273.8752572151674|-273.8752572151674|-273.9976777424444|-273.9976777424444|-273.9976777424444|-273.9976777424444|-273.9976777424444|-273.9976777424444|-273.9976777424444|-273.9976777424444|-273.9976777424444|-274.006533524079|-274.006533524079|-274.023601011967|-274.023601011967|-274.023601011967|-274.023601011967|-274.023601011967|-274.03514768583057|-274.03514768583057|-274.03514768583057|-274.03514768583057|-274.0522151737186|-274.06107095535316|-274.06107095535316|-274.06107095535316|-274.067594382574|-274.067594382574|-274.067594382574|-274.067594382574|-274.067594382574|-274.067594382574|-274.09686569156173|-274.09686569156173|-274.09686569156173|-274.09686569156173|-274.09686569156173|-274.09686569156173|-274.09686569156173|-274.09686569156173|-274.09686569156173|-274.12486190000254|-274.12486190000254|-274.12486190000254|-274.12486190000254|-274.1372663907639|-274.1372663907639|-274.1372663907639
